id,books_count,isbn,authors,original_publication_year,title,language_code,average_rating,image_url,small_image_url
8259,9,810949792,"Nicholas Ganz, Tristan Manco",2004.0,Graffiti World: Street Art from Five Continents,,4.01,https://images.gr-assets.com/books/1302039517m/165053.jpg,https://images.gr-assets.com/books/1302039517s/165053.jpg
8260,17,399216197,Ed Young,1989.0,Lon Po Po: A Red-Riding Hood Story from China,eng,4.03,https://images.gr-assets.com/books/1265127897m/1918702.jpg,https://images.gr-assets.com/books/1265127897s/1918702.jpg
8261,63,316065765,Anita Amirrezvani,2007.0,The Blood of Flowers,en-US,3.95,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8262,278,140367357,E. Nesbit,1902.0,"Five Children and It (Five Children, #1)",eng,3.88,https://images.gr-assets.com/books/1327882197m/45181.jpg,https://images.gr-assets.com/books/1327882197s/45181.jpg
8263,5,,Essam Youssef,2013.0,2 ضباط,ara,3.64,https://images.gr-assets.com/books/1377876467m/18387597.jpg,https://images.gr-assets.com/books/1377876467s/18387597.jpg
8264,63,671000314,Clive Cussler,1985.0,"Flood Tide (Dirk Pitt, #14)",eng,3.88,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8265,22,62380877,Victoria Schwab,2016.0,"This Savage Song (Monsters of Verity, #1)",eng,4.14,https://images.gr-assets.com/books/1445529989m/23299512.jpg,https://images.gr-assets.com/books/1445529989s/23299512.jpg
8266,30,62003941,"L.J. Smith, Kevin Williamson, Julie Plec",2011.0,"Bloodlust (The Vampire Diaries: Stefan's Diaries, #2)",en-US,4.05,https://images.gr-assets.com/books/1287687704m/8456124.jpg,https://images.gr-assets.com/books/1287687704s/8456124.jpg
8267,26,425226735,Nalini Singh,2009.0,Branded by Fire (Psy-Changeling #6),eng,4.3,https://images.gr-assets.com/books/1334968711m/5628753.jpg,https://images.gr-assets.com/books/1334968711s/5628753.jpg
8268,18,1481404547,Morgan Matson,2016.0,The Unexpected Everything,eng,4.07,https://images.gr-assets.com/books/1443203227m/17838528.jpg,https://images.gr-assets.com/books/1443203227s/17838528.jpg
8269,33,727853414,"Anne Rampling, Anne Rice",1985.0,Exit to Eden,eng,3.55,https://images.gr-assets.com/books/1328206253m/43799.jpg,https://images.gr-assets.com/books/1328206253s/43799.jpg
8270,11,1423121716,"Mary-Jane Knight, Rick Riordan",2010.0,Percy Jackson & the Olympians:  The Ultimate Guide,en-US,4.12,https://images.gr-assets.com/books/1360574678m/6654104.jpg,https://images.gr-assets.com/books/1360574678s/6654104.jpg
8271,41,802120202,G. Willow Wilson,2012.0,Alif the Unseen,en-US,3.84,https://images.gr-assets.com/books/1325543155m/13239822.jpg,https://images.gr-assets.com/books/1325543155s/13239822.jpg
8272,22,345465296,"Robert Foster, J.R.R. Tolkien",1974.0,The Complete Guide to Middle-Earth,,4.17,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8273,52,1451655789,Lucinda Riley,2010.0,The Orchid House,en-US,3.8,https://images.gr-assets.com/books/1320957431m/12449167.jpg,https://images.gr-assets.com/books/1320957431s/12449167.jpg
8274,9,1533134138,Amy Harmon,2016.0,"The Bird and the Sword (The Bird and the Sword Chronicles, #1)",eng,4.29,https://images.gr-assets.com/books/1462457112m/29008738.jpg,https://images.gr-assets.com/books/1462457112s/29008738.jpg
8275,55,1857231082,Terry Brooks,1987.0,"The Black Unicorn (Magic Kingdom of Landover, #2)",eng,3.75,https://images.gr-assets.com/books/1460848089m/92845.jpg,https://images.gr-assets.com/books/1460848089s/92845.jpg
8276,272,743487672,"Kate Chopin, Cynthia Brantley Johnson, Alyssa  Harad",1899.0,The Awakening and Selected Stories,eng,3.84,https://images.gr-assets.com/books/1403398895m/16076.jpg,https://images.gr-assets.com/books/1403398895s/16076.jpg
8277,41,316113786,Uwem Akpan,2008.0,Say You're One of Them,,3.49,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8278,41,547229895,Elly Griffiths,2009.0,"The Crossing Places (Ruth Galloway, #1)",en-GB,3.87,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8279,18,152024174,Roland Smith,2007.0,Peak (Peak #1),en-US,3.98,https://images.gr-assets.com/books/1328876929m/721003.jpg,https://images.gr-assets.com/books/1328876929s/721003.jpg
8280,94,99448874,"Henning Mankell, Ebba Segerberg",1997.0,"One Step Behind  (Kurt Wallander, #7)",eng,4.08,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8281,75,553264907,Frederick Forsyth,1979.0,The Devil's Alternative,,4.0,https://images.gr-assets.com/books/1333578726m/825473.jpg,https://images.gr-assets.com/books/1333578726s/825473.jpg
8282,14,1476799202,Alice Hoffman,2017.0,Faithful,eng,4.02,https://images.gr-assets.com/books/1478771334m/29430788.jpg,https://images.gr-assets.com/books/1478771334s/29430788.jpg
8283,13,670038318,C.J. Sansom,2006.0,"Sovereign (Matthew Shardlake, #3)",en-US,4.28,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8284,51,749932945,Sandra Brown,1999.0,Envy,eng,4.15,https://images.gr-assets.com/books/1263146546m/76179.jpg,https://images.gr-assets.com/books/1263146546s/76179.jpg
8285,14,1401212409,"Grant Morrison, Andy Kubert, John Van Fleet, Jesse Delperdang",2005.0,Batman and Son,eng,3.81,https://images.gr-assets.com/books/1328217465m/440960.jpg,https://images.gr-assets.com/books/1328217465s/440960.jpg
8286,22,684800012,Harold McGee,1984.0,On Food and Cooking: The Science and Lore of the Kitchen,en-US,4.48,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8287,15,810993589,"Michael Buckley, Peter Ferguson",2007.0,"Magic and Other Misdemeanors (The Sisters Grimm, #5)",,4.29,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8288,25,345519477,Maya Banks,2011.0,"In Bed with a Highlander (McCabe Trilogy, #1)",eng,4.05,https://images.gr-assets.com/books/1348705921m/9962040.jpg,https://images.gr-assets.com/books/1348705921s/9962040.jpg
8289,52,679736638,William Styron,1967.0,The Confessions of Nat Turner,eng,3.96,https://images.gr-assets.com/books/1406138384m/577283.jpg,https://images.gr-assets.com/books/1406138384s/577283.jpg
8290,26,1580628362,Jodee Blanco,2003.0,Please Stop Laughing at Me... One Woman's Inspirational Story,en-US,3.84,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8291,18,345477480,Drew Karpyshyn,2007.0,"Rule of Two (Star Wars: Darth Bane, #2)",eng,4.15,https://images.gr-assets.com/books/1281997208m/1347837.jpg,https://images.gr-assets.com/books/1281997208s/1347837.jpg
8292,7,184756190X,Gemma Burgess,2011.0,A Girl Like You,eng,3.95,https://images.gr-assets.com/books/1289919160m/9712341.jpg,https://images.gr-assets.com/books/1289919160s/9712341.jpg
8293,5,,Whitney G.,2015.0,"Sincerely, Carter (Sincerely Carter, #1)",,4.1,https://images.gr-assets.com/books/1427776502m/25056528.jpg,https://images.gr-assets.com/books/1427776502s/25056528.jpg
8294,14,765309416,John Scalzi,2006.0,The Android's Dream,en-US,3.97,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8295,103,743217187,Isabel Allende,1988.0,The Stories of Eva Luna,en-US,3.96,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8296,25,767901576,Lama Surya Das,1997.0,Awakening the Buddha Within: Tibetan Wisdom for the Western World,en-US,4.18,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8297,8,,Edie Claire,2003.0,Long Time Coming,en-US,3.77,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8298,19,316014532,Sara Zarr,2007.0,Story of a Girl,en-US,3.67,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8299,15,,Lee Child,2013.0,High Heat (Jack Reacher #17.5),eng,3.93,https://images.gr-assets.com/books/1467986444m/18108795.jpg,https://images.gr-assets.com/books/1467986444s/18108795.jpg
8300,23,62338307,Kim van Alkemade,2015.0,Orphan Number Eight,eng,3.69,https://images.gr-assets.com/books/1416424263m/23287179.jpg,https://images.gr-assets.com/books/1416424263s/23287179.jpg
8301,34,399158812,J.D. Robb,2012.0,"Delusion in Death (In Death, #35)",en-US,4.31,https://images.gr-assets.com/books/1334022208m/13252406.jpg,https://images.gr-assets.com/books/1334022208s/13252406.jpg
8302,29,743435745,David Weber,1994.0,"Field of Dishonor (Honor Harrington, #4)",eng,4.19,https://images.gr-assets.com/books/1321561655m/504369.jpg,https://images.gr-assets.com/books/1321561655s/504369.jpg
8303,27,1936365537,David Byrne,2012.0,How Music Works,,3.95,https://images.gr-assets.com/books/1340792878m/13235689.jpg,https://images.gr-assets.com/books/1340792878s/13235689.jpg
8304,14,1250019699,Mary Kay Andrews,2014.0,Save the Date,eng,3.87,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8305,50,965913228,Paul Auster,2004.0,Oracle Night,eng,3.77,https://images.gr-assets.com/books/1328287302m/10006.jpg,https://images.gr-assets.com/books/1328287302s/10006.jpg
8306,44,575073608,Jack Finney,1970.0,"Time and Again (Time, #1)",eng,3.98,https://images.gr-assets.com/books/1393198563m/40526.jpg,https://images.gr-assets.com/books/1393198563s/40526.jpg
8307,16,,Heather Burch,2014.0,One Lavender Ribbon,en-US,3.78,https://images.gr-assets.com/books/1401681451m/22027055.jpg,https://images.gr-assets.com/books/1401681451s/22027055.jpg
8308,38,882706306,"Nicky Cruz, Jamie Buckingham",1969.0,Run Baby Run,en-US,4.21,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8309,17,452264014,August Wilson,1986.0,Fences (The Century Cycle #6),eng,3.84,https://images.gr-assets.com/books/1481833774m/539282.jpg,https://images.gr-assets.com/books/1481833774s/539282.jpg
8310,28,340863684,Richard Wurmbrand,1940.0,Tortured for Christ N/E,en-US,4.34,https://images.gr-assets.com/books/1419182359m/78629.jpg,https://images.gr-assets.com/books/1419182359s/78629.jpg
8311,8,1250076927,Lynda Cohen Loigman,2016.0,The Two-Family House,eng,3.94,https://images.gr-assets.com/books/1479207044m/25663717.jpg,https://images.gr-assets.com/books/1479207044s/25663717.jpg
8312,52,6280943,C.S. Lewis,1947.0,Miracles,eng,4.08,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8313,30,1598878735,"Daniel Coyle, John Farrell",2009.0,"The Talent Code: Unlocking the Secret of Skill in Sports, Art, Music, Math, and Just About Everything Else",,4.07,https://images.gr-assets.com/books/1404579448m/5771014.jpg,https://images.gr-assets.com/books/1404579448s/5771014.jpg
8314,28,670016381,Elizabeth Little,2014.0,Dear Daughter,eng,3.44,https://images.gr-assets.com/books/1395618683m/18693753.jpg,https://images.gr-assets.com/books/1395618683s/18693753.jpg
8315,5,,Carrie Anne Noble,2015.0,The Mermaid's Sister,en-US,3.64,https://images.gr-assets.com/books/1421800056m/23745189.jpg,https://images.gr-assets.com/books/1421800056s/23745189.jpg
8316,75,140284125,P.G. Wodehouse,1923.0,"The Inimitable Jeeves (Jeeves, #2)",en-US,4.26,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8317,36,786901896,"Margaret Weis, Tracy Hickman",1995.0,"Dragons of Summer Flame (Dragonlance: The Second Generation, #2)",eng,3.84,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8318,64,446402400,Tom Rob Smith,2009.0,"The Secret Speech (Leo Demidov, #2)",eng,3.78,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8319,27,307272583,Carl Hiaasen,2010.0,"Star Island (Skink, #6)",,3.44,https://images.gr-assets.com/books/1320464091m/7908638.jpg,https://images.gr-assets.com/books/1320464091s/7908638.jpg
8320,44,345495160,China Miéville,2007.0,Un Lun Dun,eng,3.81,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8321,28,1421506262,"Tsugumi Ohba, Takeshi Obata",2005.0,"Death Note, Vol. 5: Whiteout (Death Note, #5)",eng,4.35,https://images.gr-assets.com/books/1449779269m/13617.jpg,https://images.gr-assets.com/books/1449779269s/13617.jpg
8322,37,1401324436,Richard Castle,2011.0,"Heat Rises (Nikki Heat, #3)",en-US,3.92,https://images.gr-assets.com/books/1302579268m/10532477.jpg,https://images.gr-assets.com/books/1302579268s/10532477.jpg
8323,26,805080759,David Simon,1991.0,Homicide: A Year on the Killing Streets,en-US,4.38,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8324,32,425183238,"Benedict Freedman, Nancy Freedman",1947.0,"Mrs. Mike (Mrs. Mike, #1)",eng,4.13,https://images.gr-assets.com/books/1309212489m/155712.jpg,https://images.gr-assets.com/books/1309212489s/155712.jpg
8325,13,1476791619,Connor Franta,2015.0,A Work in Progress,eng,4.36,https://images.gr-assets.com/books/1426466460m/22886113.jpg,https://images.gr-assets.com/books/1426466460s/22886113.jpg
8326,22,62285505,Rene Denfeld,2014.0,The Enchanted,eng,3.96,https://images.gr-assets.com/books/1373991244m/18090147.jpg,https://images.gr-assets.com/books/1373991244s/18090147.jpg
8327,49,718155181,Paul  Hoffman,2010.0,"The Left Hand of God (The Left Hand of God, #1)",en-GB,3.66,https://images.gr-assets.com/books/1257742712m/7116709.jpg,https://images.gr-assets.com/books/1257742712s/7116709.jpg
8328,31,006221635X,Katie Cotugno,2013.0,How to Love,eng,3.73,https://images.gr-assets.com/books/1366904609m/17332564.jpg,https://images.gr-assets.com/books/1366904609s/17332564.jpg
8329,22,375758232,Adam Gopnik,2000.0,Paris to the Moon,eng,3.75,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8330,40,385613504,Jenny Downham,2010.0,You Against Me,eng,3.7,https://images.gr-assets.com/books/1311064228m/8720917.jpg,https://images.gr-assets.com/books/1311064228s/8720917.jpg
8331,17,439717000,Ann M. Martin,2005.0,A Dog's Life: The Autobiography of a Stray,eng,4.18,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8332,17,439441722,Tamora Pierce,2005.0,"The Will of the Empress (Circle Reforged, #1)",eng,4.15,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8333,32,345530411,"Tyler Hamilton, Daniel Coyle",2012.0,"The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs",eng,4.32,https://images.gr-assets.com/books/1344963275m/15823426.jpg,https://images.gr-assets.com/books/1344963275s/15823426.jpg
8334,127,142002038,Ian Fleming,1958.0,"Doctor No (James Bond, #6)",eng,3.76,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8335,70,62291408,"Isabel Allende, Oliver Brock, Frank Wynne",2013.0,Ripper,eng,3.24,https://images.gr-assets.com/books/1422871316m/18090150.jpg,https://images.gr-assets.com/books/1422871316s/18090150.jpg
8336,43,9649051759,Samad Behrangi,1965.0,ماهی سیاه کوچولو,per,4.11,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8337,50,141181362,Robertson Davies,1970.0,Fifth Business,eng,4.04,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8338,8,618829253,"Alan    Richardson, Karen Tack",2008.0,"Hello, Cupcake",en-US,4.05,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8339,12,1439133913,Larry Correia,2010.0,"Monster Hunter Vendetta (Monster Hunter International, #2)",eng,4.24,https://images.gr-assets.com/books/1327904153m/7683254.jpg,https://images.gr-assets.com/books/1327904153s/7683254.jpg
8340,78,752865366,Maeve Binchy,2004.0,Nights of Rain and Stars,en-GB,3.67,https://images.gr-assets.com/books/1355496059m/41958.jpg,https://images.gr-assets.com/books/1355496059s/41958.jpg
8341,25,61944394,Lincoln Peirce,2009.0,"Big Nate on a Roll (Big Nate Novels, #3)",,4.32,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8342,27,1467964409,Catherine Bybee,2011.0,"Wife by Wednesday (The Weekday Brides, #1)",eng,3.77,https://images.gr-assets.com/books/1355031471m/12546674.jpg,https://images.gr-assets.com/books/1355031471s/12546674.jpg
8343,8,804467250,"Dick Riley, Pam McAllister, Bruce Cassiday",1979.0,"The New Bedside, Bathtub and Armchair Companion to Agatha Christie",en-US,4.23,https://images.gr-assets.com/books/1409153866m/824318.jpg,https://images.gr-assets.com/books/1409153866s/824318.jpg
8344,8,,L.A. Casey,2014.0,"Dominic (Slater Brothers, #1)",eng,4.08,https://images.gr-assets.com/books/1395291295m/21473305.jpg,https://images.gr-assets.com/books/1395291295s/21473305.jpg
8345,24,1451650051,Kresley Cole,2012.0,"Shadow's Claim (Immortals After Dark, #13; The Dacians, #1)",eng,4.28,https://images.gr-assets.com/books/1336161703m/12988016.jpg,https://images.gr-assets.com/books/1336161703s/12988016.jpg
8346,13,034553283X,Kelly Corrigan,2014.0,Glitter and Glue,eng,3.76,https://images.gr-assets.com/books/1403166272m/17910544.jpg,https://images.gr-assets.com/books/1403166272s/17910544.jpg
8347,83,805077642,"Walter Lord, Nathaniel Philbrick",1955.0,A Night to Remember,en-US,4.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8348,25,393062627,Brady Udall,2010.0,The Lonely Polygamist,en-US,3.5,https://images.gr-assets.com/books/1459640976m/6944566.jpg,https://images.gr-assets.com/books/1459640976s/6944566.jpg
8349,30,446677167,Carl Hiaasen,1995.0,Stormy Weather,en-US,3.94,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8350,32,739318926,"Richard Russo, Arthur Morey",2009.0,That Old Cape Magic,eng,3.3,https://images.gr-assets.com/books/1320442735m/6303733.jpg,https://images.gr-assets.com/books/1320442735s/6303733.jpg
8351,17,425227944,Maya Banks,2010.0,"The Darkest Hour (KGI, #1)",eng,4.17,https://images.gr-assets.com/books/1327927870m/6634409.jpg,https://images.gr-assets.com/books/1327927870s/6634409.jpg
8352,36,038553504X,Donald Ray Pollock,2011.0,The Devil All the Time,eng,4.09,https://images.gr-assets.com/books/1320561517m/10108463.jpg,https://images.gr-assets.com/books/1320561517s/10108463.jpg
8353,75,,Saroo Brierley,2013.0,A Long Way Home,eng,4.12,https://images.gr-assets.com/books/1371983160m/18111281.jpg,https://images.gr-assets.com/books/1371983160s/18111281.jpg
8354,41,60827645,Erin Hunter,2006.0,"Twilight (Warriors: The New Prophecy, #5)",en-US,4.3,https://images.gr-assets.com/books/1363786463m/252938.jpg,https://images.gr-assets.com/books/1363786463s/252938.jpg
8355,100,1400033888,Orhan Pamuk,2003.0,Istanbul: Memories and the City,eng,3.77,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8356,20,452286107,"Clare Naylor, Mimi Hare",2004.0,The Second Assistant: A Tale from the Bottom of the Hollywood Ladder,en-US,3.52,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8357,311,140436146,"Charles Dickens, Patricia Ingham, Hablot Knight Browne",1844.0,Martin Chuzzlewit,eng,3.82,https://images.gr-assets.com/books/1334392783m/1990.jpg,https://images.gr-assets.com/books/1334392783s/1990.jpg
8358,42,043985802X,John Marsden,1996.0,"Darkness, Be My Friend (Tomorrow, #4)",en-US,4.11,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8359,7,,Stephen King,2009.0,UR,eng,3.65,https://images.gr-assets.com/books/1295433746m/6251012.jpg,https://images.gr-assets.com/books/1295433746s/6251012.jpg
8360,37,449206521,James A. Michener,1947.0,Tales of the South Pacific,en-US,4.03,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8361,64,330487140,V.S. Naipaul,1979.0,A Bend in the River,eng,3.77,https://images.gr-assets.com/books/1353691563m/5845.jpg,https://images.gr-assets.com/books/1353691563s/5845.jpg
8362,16,553447432,Matthew Desmond,2016.0,Evicted: Poverty and Profit in the American City,eng,4.48,https://images.gr-assets.com/books/1453060710m/25852784.jpg,https://images.gr-assets.com/books/1453060710s/25852784.jpg
8363,13,,Sarah J. Maas,2012.0,"The Assassin and the Empire (Throne of Glass, #0.5)",eng,4.42,https://images.gr-assets.com/books/1341877441m/13565676.jpg,https://images.gr-assets.com/books/1341877441s/13565676.jpg
8364,11,,Abbi Glines,2013.0,"Misbehaving (Sea Breeze, #6)",eng,4.18,https://images.gr-assets.com/books/1415353706m/17835773.jpg,https://images.gr-assets.com/books/1415353706s/17835773.jpg
8365,21,1447256239,Genevieve Cogman,2015.0,"The Invisible Library (The Invisible Library, #1)",eng,3.73,https://images.gr-assets.com/books/1416823893m/21416690.jpg,https://images.gr-assets.com/books/1416823893s/21416690.jpg
8366,42,449911608,Anne Tyler,1991.0,Saint Maybe,en-US,3.88,https://images.gr-assets.com/books/1453274893m/112322.jpg,https://images.gr-assets.com/books/1453274893s/112322.jpg
8367,33,375714677,"Marjane Satrapi, Anjali Singh",2006.0,Embroideries,eng,3.82,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8368,13,618665455,Mary Downing Hahn,2007.0,Deep and Dark and Dangerous (A Ghost Story),,4.22,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8369,19,1416554955,"Melissa Anelli, J.K. Rowling",2008.0,"Harry, a History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon",en-US,4.09,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8370,35,545054745,Francisco X. Stork,2008.0,Marcelo in the Real World,eng,3.95,https://images.gr-assets.com/books/1328838330m/3700085.jpg,https://images.gr-assets.com/books/1328838330s/3700085.jpg
8371,25,451190556,Stephen King,1996.0,"The Green Mile, Part 4: The Bad Death of Eduard Delacroix",eng,4.52,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8372,3,,Tere Liye,2010.0,Daun Yang Jatuh Tak Pernah Membenci Angin,ind,3.97,https://images.gr-assets.com/books/1485759293m/8343444.jpg,https://images.gr-assets.com/books/1485759293s/8343444.jpg
8373,34,439925509,Brandon Sanderson,2007.0,"Alcatraz Versus the Evil Librarians (Alcatraz, #1)",eng,3.87,https://images.gr-assets.com/books/1332516621m/623976.jpg,https://images.gr-assets.com/books/1332516621s/623976.jpg
8374,14,145210655X,Jeffrey Brown,2012.0,Darth Vader and Son,eng,4.14,https://images.gr-assets.com/books/1392020416m/13163846.jpg,https://images.gr-assets.com/books/1392020416s/13163846.jpg
8375,24,068482471X,Daniel C. Dennett,1995.0,Darwin's Dangerous Idea: Evolution and the Meanings of Life,en-US,4.03,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
